anon_record_id,anon_instance_id,routing_group,training_phase,source_subset,record_occurrence
REC-3F02E7F81BE0A838,TRN-E40793908F83EC54,U,pooled_joint_rl,rest_3954,1
REC-3F2143F6CD16AF20,TRN-F6CD5B72AF453DDF,U,pooled_joint_rl,rest_3954,1
REC-3F269A4C971E63E5,TRN-D7A2819A54C17682,U,pooled_joint_rl,rest_3954,1
REC-3F26CA60097EB921,TRN-DCA395B420D936CD,U,pooled_joint_rl,rest_3954,1
REC-3F784241A8E343C4,TRN-9756A2990ABC109C,U,pooled_joint_rl,rest_3954,1
REC-3F83D34C7F75152D,TRN-555B3396328A5A56,U,pooled_joint_rl,rest_3954,1
REC-3F9BB8A0F78C0254,TRN-408A81285E572A47,U,pooled_joint_rl,rest_3954,1
REC-3FA7B077BEB89C35,TRN-A56E4E1B558234BD,U,pooled_joint_rl,rest_3954,1
REC-3FB6CE18265FDA0C,TRN-5827A08C4CCC6F8E,U,pooled_joint_rl,rest_3954,1
REC-3FB8BD848DD58F17,TRN-116F26300550BF2D,U,pooled_joint_rl,rest_3954,1
REC-3FBD54EC2C86813C,TRN-1B80132D1B056883,U,pooled_joint_rl,rest_3954,1
REC-3FCCAC9E01486AD3,TRN-44B26D0837BF33E2,U,pooled_joint_rl,rest_3954,1
REC-3FF1330E00FFA7F9,TRN-CB8F132714AB601F,U,pooled_joint_rl,rest_3954,1
REC-3FFB857E72B482CD,TRN-CD5F959602E99A83,U,pooled_joint_rl,rest_3954,1
REC-40034729FFF63306,TRN-50527F1441AC10FC,U,pooled_joint_rl,rest_3954,1
REC-4024076BB0BA918F,TRN-3ECFF2006CD8C58B,U,pooled_joint_rl,rest_3954,1
REC-403448CB5BEA4EFD,TRN-2745D6601C7D7B70,U,pooled_joint_rl,rest_3954,1
REC-403752EB5440629A,TRN-D02339F9EB96BC2B,U,pooled_joint_rl,rest_3954,1
REC-403D71DE64B0454F,TRN-661B1813CE74525C,U,pooled_joint_rl,rest_3954,1
REC-404060C3860A22A6,TRN-34A372713CD3E94C,U,pooled_joint_rl,rest_3954,1
REC-405A79605D7B0058,TRN-46C12BEB3A757A37,U,pooled_joint_rl,rest_3954,1
REC-406885F793F8D35A,TRN-D553B8F006073301,U,pooled_joint_rl,rest_3954,1
REC-407B904302E88263,TRN-830414ED5E27530B,U,pooled_joint_rl,rest_3954,1
REC-4088A6013094ABBD,TRN-D51781CE5005C2E3,U,pooled_joint_rl,rest_3954,1
REC-40A3059155AFFBA4,TRN-DCDE55FB10A7A7B1,U,pooled_joint_rl,rest_3954,1
REC-40CF223C69E59EEA,TRN-72B29ACCE47D27D8,U,pooled_joint_rl,rest_3954,1
REC-40D05E742AA9E977,TRN-681C0B4129CE543D,U,pooled_joint_rl,rest_3954,1
REC-40DCC9FB6B17EADC,TRN-71AB2A956E6B593B,U,pooled_joint_rl,rest_3954,1
REC-40E58491480824FE,TRN-69CF06DF93325B42,U,pooled_joint_rl,rest_3954,1
REC-40EBA91512FE3B17,TRN-79AE690FF0E45C7F,U,pooled_joint_rl,rest_3954,1
REC-4119B5D9D87C57ED,TRN-5EB8F9ED0BE126A8,U,pooled_joint_rl,rest_3954,1
REC-41204609A1864942,TRN-FE042630774FB2E5,U,pooled_joint_rl,rest_3954,1
REC-414C35895C9B4ABA,TRN-E26095BB987A08DB,U,pooled_joint_rl,rest_3954,1
REC-414DEC2DAD9E3F73,TRN-D5FA53F620D6C884,U,pooled_joint_rl,rest_3954,1
REC-414E49F853C8A103,TRN-D5AE32B37BA2E7C4,U,pooled_joint_rl,rest_3954,1
REC-41502A46424209C2,TRN-B42801EB081A370D,U,pooled_joint_rl,rest_3954,1
REC-41556580DEC5D1C3,TRN-BBD7D2FBD3631C5B,U,pooled_joint_rl,rest_3954,1
REC-4161D339D8069631,TRN-3576F2F1667FC051,U,pooled_joint_rl,rest_3954,1
REC-4162396FB8AC923C,TRN-7E3ACB846E39D450,U,pooled_joint_rl,rest_3954,1
REC-417B87887472E479,TRN-F32FAC02B62A2464,U,pooled_joint_rl,rest_3954,1
REC-41853659F413B036,TRN-4BCD01911C1E9E90,U,pooled_joint_rl,rest_3954,1
REC-418965F01A959C7B,TRN-4C10EF22676B2474,U,pooled_joint_rl,rest_3954,1
REC-419AA0ABA20864C2,TRN-A61C033CB5F961DB,U,pooled_joint_rl,rest_3954,1
REC-419C17A18D10CAAE,TRN-F77938040D6A9E49,U,pooled_joint_rl,rest_3954,1
REC-41C37FF63D122F7F,TRN-EA6A30E24C17A79B,U,pooled_joint_rl,rest_3954,1
REC-41C647983FBE190E,TRN-CB85C61417B997A2,U,pooled_joint_rl,rest_3954,1
REC-41EEE2CE68942EAD,TRN-AD854CA3664E6BCE,U,pooled_joint_rl,rest_3954,1
REC-42019218CA063B83,TRN-F8C0BC146D8504BC,U,pooled_joint_rl,rest_3954,1
REC-420BDD70AA8EF0AF,TRN-A956E7F081699B24,U,pooled_joint_rl,rest_3954,1
REC-4271EB1AF496B349,TRN-993D4B5E93441676,U,pooled_joint_rl,rest_3954,1
REC-42810402C8DCDD32,TRN-6738F5F75A03D12F,U,pooled_joint_rl,rest_3954,1
REC-428F3ECF2122903C,TRN-839FA97F3B3ADFE7,U,pooled_joint_rl,rest_3954,1
REC-428F77D8F06EB053,TRN-693D78B0792F0948,U,pooled_joint_rl,rest_3954,1
REC-42A3D85E4055B6BF,TRN-BE9CEE3FA762BC3C,U,pooled_joint_rl,rest_3954,1
REC-42A490A776B3584E,TRN-0C7F14ECB4355B51,U,pooled_joint_rl,rest_3954,1
REC-42B1084BFD4987CB,TRN-B1816532B08D5311,U,pooled_joint_rl,rest_3954,1
REC-42C4FD09818C4AF6,TRN-088C071CC18DDC53,U,pooled_joint_rl,rest_3954,1
REC-42E64E501AF0C2EF,TRN-CBEB86B6BB2A5CA2,U,pooled_joint_rl,rest_3954,1
REC-42F79062E92980FF,TRN-F25C1D02DB5CA834,U,pooled_joint_rl,rest_3954,1
REC-42F89B1E69453B8C,TRN-DD71E208C8B881D2,U,pooled_joint_rl,rest_3954,1
REC-4303EA32A6E4ECD4,TRN-E278EB534195D681,U,pooled_joint_rl,rest_3954,1
REC-43091FAD453CFCB9,TRN-A17A33DA3922E3FA,U,pooled_joint_rl,rest_3954,1
REC-4310639F61CA9CE5,TRN-ECDDFD0227EAC6A0,U,pooled_joint_rl,rest_3954,1
REC-4312713AD321676D,TRN-A12F529DF97FC2DF,U,pooled_joint_rl,rest_3954,1
REC-43136C713EB6EC29,TRN-9DC44335E19A5B05,U,pooled_joint_rl,rest_3954,1
REC-431D6D090D5663FD,TRN-32BA3169657C0FB5,U,pooled_joint_rl,rest_3954,1
REC-43314ACD54EDA896,TRN-4E0604337F36C707,U,pooled_joint_rl,rest_3954,1
REC-433C30E85E0CB2C7,TRN-309BBCEC51C48953,U,pooled_joint_rl,rest_3954,1
REC-433D715980335DBC,TRN-6548BDF790BCC776,U,pooled_joint_rl,rest_3954,1
REC-4342027F30D552A3,TRN-6B75DCEC7687AF6F,U,pooled_joint_rl,rest_3954,1
REC-434CB32AD4651898,TRN-3ACC4989CEE6B4E9,U,pooled_joint_rl,rest_3954,1
REC-4350E9062935EB54,TRN-6A706B144B067094,U,pooled_joint_rl,rest_3954,1
REC-4351AFA266B62EF6,TRN-6B41D53F7BC992A0,U,pooled_joint_rl,rest_3954,1
REC-436D7E856B9B9245,TRN-0E421CEADE48AD10,U,pooled_joint_rl,rest_3954,1
REC-438A4D07962CF6A5,TRN-832B24EC1D9601D1,U,pooled_joint_rl,rest_3954,1
REC-439171917D578254,TRN-8C0AD1EEBF3FAE2A,U,pooled_joint_rl,rest_3954,1
REC-43938F88C793836B,TRN-2678D14E0163687B,U,pooled_joint_rl,rest_3954,1
REC-43A22DC4F6E11BD7,TRN-A697741D1B683C92,U,pooled_joint_rl,rest_3954,1
REC-43A6B0DF687E1EEF,TRN-844CC10BF195C73C,U,pooled_joint_rl,rest_3954,1
REC-43B84A0C59B6C96E,TRN-0DE229599EC0396D,U,pooled_joint_rl,rest_3954,1
REC-43C59DBC101C8A64,TRN-A1614BDC3C2BB4BA,U,pooled_joint_rl,rest_3954,1
REC-43C9513522C1C101,TRN-8889CE25B0240ACA,U,pooled_joint_rl,rest_3954,1
REC-43E25818A59FB804,TRN-49BC41E6A46BA699,U,pooled_joint_rl,rest_3954,1
REC-43E778B6610288F2,TRN-170237CF060EDD29,U,pooled_joint_rl,rest_3954,1
REC-43EC8EABDF617B03,TRN-9086DB2E0E9C235F,U,pooled_joint_rl,rest_3954,1
REC-43F47DB17AC5FA46,TRN-2DDE512CAAC6F5E2,U,pooled_joint_rl,rest_3954,1
REC-44002B138369C349,TRN-472677613FA52434,U,pooled_joint_rl,rest_3954,1
REC-44332068566C59DC,TRN-6F0873E09BE384CD,U,pooled_joint_rl,rest_3954,1
REC-443837AF1E006F88,TRN-2DD7CA232FF0280F,U,pooled_joint_rl,rest_3954,1
REC-443FEEF26D7CC865,TRN-25384FFA1F30DC1D,U,pooled_joint_rl,rest_3954,1
REC-44548DE2258F481E,TRN-2A1BA477550DDB42,U,pooled_joint_rl,rest_3954,1
REC-4454CAD371ADCEE9,TRN-AE03109ED5C49B19,U,pooled_joint_rl,rest_3954,1
REC-4464714DFB8ED190,TRN-38D3BF4275C042A2,U,pooled_joint_rl,rest_3954,1
REC-4473CB4C0A51749F,TRN-6CE977739F5B29BE,U,pooled_joint_rl,rest_3954,1
REC-44771C845D0BB357,TRN-EFE99837C1C01B8D,U,pooled_joint_rl,rest_3954,1
REC-4495DD9B57CD1351,TRN-B9D919092988A01D,U,pooled_joint_rl,rest_3954,1
REC-44BAFD139AD39CAC,TRN-BAEEE3225738C240,U,pooled_joint_rl,rest_3954,1
REC-44C04902B5B05B66,TRN-C589C059E9E44761,U,pooled_joint_rl,rest_3954,1
REC-44E196848E473252,TRN-ADBF20D4B81E611C,U,pooled_joint_rl,rest_3954,1
REC-44E4FE67B6746D00,TRN-3D03F692FEA612B5,U,pooled_joint_rl,rest_3954,1
REC-451C3E35C5B29AF0,TRN-A065DF6D5F8C042D,U,pooled_joint_rl,rest_3954,1
REC-451F774C07CC86F6,TRN-E15E94DB1AE0C4FB,U,pooled_joint_rl,rest_3954,1
REC-4559C7C163366038,TRN-3FBB7DEA26F57FD9,U,pooled_joint_rl,rest_3954,1
REC-4566352AD28DF635,TRN-4CACC7388FFBCF90,U,pooled_joint_rl,rest_3954,1
REC-45937797B5B57376,TRN-AE4EF936CE5C390A,U,pooled_joint_rl,rest_3954,1
REC-45BF68C5FBED601C,TRN-CBC7758911729597,U,pooled_joint_rl,rest_3954,1
REC-45DC76C44A530175,TRN-F9D65DA485D2A381,U,pooled_joint_rl,rest_3954,1
REC-45E24919B5D7D0F8,TRN-A6549ADE820864E2,U,pooled_joint_rl,rest_3954,1
REC-45E5105C0D74A94E,TRN-798B1FCC9D13F526,U,pooled_joint_rl,rest_3954,1
REC-45EAD4153DB65359,TRN-1C9D75C24448DEBA,U,pooled_joint_rl,rest_3954,1
REC-45F086DF2088FDEE,TRN-13905ECEBDEF8983,U,pooled_joint_rl,rest_3954,1
REC-45F9E580AF9478F0,TRN-E5382BBD79544A13,U,pooled_joint_rl,rest_3954,1
REC-4604ACEBE6FCD103,TRN-62A6685358BDDFA7,U,pooled_joint_rl,rest_3954,1
REC-460D516C4F3E9957,TRN-0B0A68C139ADCE63,U,pooled_joint_rl,rest_3954,1
REC-462287B6276A3D41,TRN-16C4EFE3916BEF67,U,pooled_joint_rl,rest_3954,1
REC-4623A9F42276BDFE,TRN-EA9A23B620663325,U,pooled_joint_rl,rest_3954,1
REC-4629F44ECEE1E4B2,TRN-0DED038E59EC20AB,U,pooled_joint_rl,rest_3954,1
REC-46482E6D2D3D287A,TRN-49F35DEA41D14AB5,U,pooled_joint_rl,rest_3954,1
REC-464D9684BCFF953C,TRN-59A56164BCD5CE36,U,pooled_joint_rl,rest_3954,1
REC-465D0579A50C80C9,TRN-E208C69DD6C2A16F,U,pooled_joint_rl,rest_3954,1
REC-4660B5954EEEF85E,TRN-A7DC571B75E75E15,U,pooled_joint_rl,rest_3954,1
REC-467191768A597042,TRN-CC52035F4EDDAFC5,U,pooled_joint_rl,rest_3954,1
REC-46790BE7874343EE,TRN-92EC1C0F0F522064,U,pooled_joint_rl,rest_3954,1
REC-467DA84E7E0E78BF,TRN-36AE8AB420E3D121,U,pooled_joint_rl,rest_3954,1
REC-46823717E4E28F4F,TRN-58E4C83F330A12EF,U,pooled_joint_rl,rest_3954,1
REC-468260C9EE725605,TRN-B8A29C7F0E444851,U,pooled_joint_rl,rest_3954,1
REC-4689CBA0B5E0D6EC,TRN-4CC485AD39DC4DE7,U,pooled_joint_rl,rest_3954,1
REC-469AD33D44BEE9D8,TRN-CD5CD72E0C4E54F9,U,pooled_joint_rl,rest_3954,1
REC-46B2F62BB8E837AC,TRN-EFAA7438B5511480,U,pooled_joint_rl,rest_3954,1
REC-46F4F245D3D1BF5C,TRN-80BDD8D275DF46FC,U,pooled_joint_rl,rest_3954,1
REC-46F9338E7C1586DD,TRN-E82B88AE2F50AEE0,U,pooled_joint_rl,rest_3954,1
REC-46FD99889FFF928C,TRN-EC051446E6C03DB0,U,pooled_joint_rl,rest_3954,1
REC-46FFFAAA59FF0FA3,TRN-E7AA3CCAC7BBBDCC,U,pooled_joint_rl,rest_3954,1
REC-4715C99585E4203D,TRN-16A144440D52B110,U,pooled_joint_rl,rest_3954,1
REC-472C448A534396A4,TRN-EE8628D798B1C891,U,pooled_joint_rl,rest_3954,1
REC-474A36582E3631E9,TRN-EA88A52A4E97DB32,U,pooled_joint_rl,rest_3954,1
REC-476A6608A5C01668,TRN-CE84131BED7AF33A,U,pooled_joint_rl,rest_3954,1
REC-476ADDDA14F08888,TRN-092B8A3FE691DC85,U,pooled_joint_rl,rest_3954,1
REC-479A3CB1EBBF8D4B,TRN-1ABEB894643DE672,U,pooled_joint_rl,rest_3954,1
REC-47A761CED553AED5,TRN-5439445323CB80C7,U,pooled_joint_rl,rest_3954,1
REC-47B84021C543938D,TRN-28BC179852AB926B,U,pooled_joint_rl,rest_3954,1
REC-47B9242A68D52ED3,TRN-853F6F626FD83811,U,pooled_joint_rl,rest_3954,1
REC-47C0EDCE2B0C8F05,TRN-2174D6BACA270AEA,U,pooled_joint_rl,rest_3954,1
REC-47C5896F60ADF56D,TRN-85003CE85D8524C9,U,pooled_joint_rl,rest_3954,1
REC-47D1393DAFBAB8D4,TRN-2BCFEA9FB8AA605B,U,pooled_joint_rl,rest_3954,1
REC-47D489C0C3153DD5,TRN-EA87848975A1E134,U,pooled_joint_rl,rest_3954,1
REC-47D89E3C6B7E0CF5,TRN-55BB5CDBDCFEB321,U,pooled_joint_rl,rest_3954,1
REC-47E8174DF3C46FCF,TRN-1EFDA1616394B258,U,pooled_joint_rl,rest_3954,1
REC-480DCBA4F673DB83,TRN-F39541B9961C1860,U,pooled_joint_rl,rest_3954,1
REC-48204AC869CAFF69,TRN-0404E2A961E3FE10,U,pooled_joint_rl,rest_3954,1
REC-48265B9B5E274813,TRN-74CFA9242F5DD1CB,U,pooled_joint_rl,rest_3954,1
REC-483150AB055FDA0A,TRN-2500823B22436038,U,pooled_joint_rl,rest_3954,1
REC-483A0E345E50FE40,TRN-518EB89A94D2E964,U,pooled_joint_rl,rest_3954,1
REC-483BF36266BA5BBD,TRN-396EB176FEA4FB74,U,pooled_joint_rl,rest_3954,1
REC-48429B32BE6F3CC9,TRN-973B1CBEA453F621,U,pooled_joint_rl,rest_3954,1
REC-4846D9C1C66B12D1,TRN-62B23DE353FC187A,U,pooled_joint_rl,rest_3954,1
REC-485F619DE4700768,TRN-172C77BC7C06E793,U,pooled_joint_rl,rest_3954,1
REC-489A7B2F7A5C78B6,TRN-4CE948AE745C8749,U,pooled_joint_rl,rest_3954,1
REC-489B6739B15D2119,TRN-D928CAA9187E336C,U,pooled_joint_rl,rest_3954,1
REC-48BD5756B8D625F2,TRN-6D6EE0FACC97BDBF,U,pooled_joint_rl,rest_3954,1
REC-48DD5125E4A71004,TRN-AB7129FAA4A40CA5,U,pooled_joint_rl,rest_3954,1
REC-48E48BCB6C49902C,TRN-2A3B960AC96E300D,U,pooled_joint_rl,rest_3954,1
REC-48E88A540791EFC4,TRN-5E85722499B5F1D8,U,pooled_joint_rl,rest_3954,1
REC-48F6C6495C37A022,TRN-32983D61DBCE0754,U,pooled_joint_rl,rest_3954,1
REC-490A32E3E60E3D92,TRN-CA6EB4E6C96C12A2,U,pooled_joint_rl,rest_3954,1
REC-491B3E2238D97C36,TRN-B53E015DB3271EA1,U,pooled_joint_rl,rest_3954,1
REC-491E72F6DCA01211,TRN-B81CCDC750C68083,U,pooled_joint_rl,rest_3954,1
REC-491F24F11D8C09AA,TRN-4C211DA4791DAA46,U,pooled_joint_rl,rest_3954,1
REC-492848D94CB24105,TRN-B1F6DCD25BC948D9,U,pooled_joint_rl,rest_3954,1
REC-492CF82D4CA35C38,TRN-CA09DDE601EFC156,U,pooled_joint_rl,rest_3954,1
REC-4934BCD524DBC4C1,TRN-7BDE05474C9F8B28,U,pooled_joint_rl,rest_3954,1
REC-4968C5F141427D32,TRN-94AD9E0FE820D012,U,pooled_joint_rl,rest_3954,1
REC-496EE008FE413C82,TRN-180AFA69D7F9778F,U,pooled_joint_rl,rest_3954,1
REC-497A01509C772123,TRN-39D0C51CCBA14BBD,U,pooled_joint_rl,rest_3954,1
REC-497ECD5B86FE382B,TRN-E746FF5FA457F6A5,U,pooled_joint_rl,rest_3954,1
REC-498DB2B153FF78F5,TRN-793B8DAFF7984441,U,pooled_joint_rl,rest_3954,1
REC-49903C41B83DFB49,TRN-E04BC52CA5F0C4FD,U,pooled_joint_rl,rest_3954,1
REC-499102C5F4801C6D,TRN-E7C4F99A2AF8AE06,U,pooled_joint_rl,rest_3954,1
REC-4992438125770162,TRN-204F1D2D9A062D87,U,pooled_joint_rl,rest_3954,1
REC-49965BC0C32472AA,TRN-E9335CD52176CD2A,U,pooled_joint_rl,rest_3954,1
REC-499F0B1E928F55E4,TRN-A53C41A25C73BC24,U,pooled_joint_rl,rest_3954,1
REC-49A51500DE0040EB,TRN-6C0A966092E26D7F,U,pooled_joint_rl,rest_3954,1
REC-49BA8639276ABD56,TRN-15633520C92005A6,U,pooled_joint_rl,rest_3954,1
REC-49BC93E874EB7EFA,TRN-A26A6AE22145EED3,U,pooled_joint_rl,rest_3954,1
REC-49E4A12F652A3974,TRN-3F99F887CA448796,U,pooled_joint_rl,rest_3954,1
REC-49FE7405366D1DFC,TRN-D21397E0828B9220,U,pooled_joint_rl,rest_3954,1
REC-4A04D4C3C1294B29,TRN-2D689D658937D5FB,U,pooled_joint_rl,rest_3954,1
REC-4A09508E88B1E360,TRN-D79D5F82AE0D73AA,U,pooled_joint_rl,rest_3954,1
REC-4A4F9EEC211AABAE,TRN-41BA9354D5A1D1E8,U,pooled_joint_rl,rest_3954,1
REC-4A56943CFA1395A0,TRN-3560DD3F8340FE2D,U,pooled_joint_rl,rest_3954,1
REC-4A6AD04ADE44D184,TRN-180F401D795BEA47,U,pooled_joint_rl,rest_3954,1
REC-4A6BBF715303EE35,TRN-243489E5F068A79B,U,pooled_joint_rl,rest_3954,1
REC-4A7C70BABDB926B4,TRN-F3BF856564FF92B2,U,pooled_joint_rl,rest_3954,1
REC-4A8373F566C10816,TRN-E690EE04DC107496,U,pooled_joint_rl,rest_3954,1
REC-4A90509F2F8E5DAC,TRN-D602D2939DA75C32,U,pooled_joint_rl,rest_3954,1
REC-4A940A296F852C5C,TRN-3F7EAF6E3AA60F10,U,pooled_joint_rl,rest_3954,1
REC-4AAFEF4AD1152F6C,TRN-FB7E68D1286C0B3D,U,pooled_joint_rl,rest_3954,1
REC-4AB586B428333BB7,TRN-313846867AF8F818,U,pooled_joint_rl,rest_3954,1
REC-4ABDC53C1A8A15C5,TRN-BCE73B0D426803DB,U,pooled_joint_rl,rest_3954,1
REC-4AC8169406A4E913,TRN-A0B81A2744C36127,U,pooled_joint_rl,rest_3954,1
REC-4ACD2E8CCB73F5EA,TRN-CC8D41D81861908B,U,pooled_joint_rl,rest_3954,1
REC-4AE6B20DB6FD179C,TRN-4568768F46F2BB5B,U,pooled_joint_rl,rest_3954,1
REC-4AE9A7A4A9E632E4,TRN-E8AA483D07C0B256,U,pooled_joint_rl,rest_3954,1
REC-4AF6D01E8A57F3C0,TRN-E998ACA73D672950,U,pooled_joint_rl,rest_3954,1
REC-4B0B74532B261DA7,TRN-EDEA7B39C690512F,U,pooled_joint_rl,rest_3954,1
REC-4B0CC3FA41C7FD19,TRN-0525DB791776D08A,U,pooled_joint_rl,rest_3954,1
REC-4B13C7ED3152E6D0,TRN-59F0FDC0BD3EBDD0,U,pooled_joint_rl,rest_3954,1
REC-4B4385B73BEFB987,TRN-4404DC3CCF33EC87,U,pooled_joint_rl,rest_3954,1
REC-4B46C42158D0C309,TRN-42E82D90ACBDB7A3,U,pooled_joint_rl,rest_3954,1
REC-4B532AE0FEBABC59,TRN-4BC8F1959E5A8411,U,pooled_joint_rl,rest_3954,1
REC-4B6C85F49078570D,TRN-8834EAF18690CB59,U,pooled_joint_rl,rest_3954,1
REC-4B8710ACE058D565,TRN-9867FF8CEC8D1687,U,pooled_joint_rl,rest_3954,1
REC-4BB8839A315E2B9B,TRN-E9D8BCF338746F14,U,pooled_joint_rl,rest_3954,1
REC-4BBF9D6065D86C4E,TRN-6F9E0FA06535CA0A,U,pooled_joint_rl,rest_3954,1
REC-4C017FED78F28D5B,TRN-2E10F7E2CB517EFB,U,pooled_joint_rl,rest_3954,1
REC-4C167D7C984745DB,TRN-603C076596561ADE,U,pooled_joint_rl,rest_3954,1
REC-4C25F8069FE1CF49,TRN-FE7BC1FA0F4A38B5,U,pooled_joint_rl,rest_3954,1
REC-4C28FD73CA6A166F,TRN-446EA7F42187B40D,U,pooled_joint_rl,rest_3954,1
REC-4C2DC48740E8A9C4,TRN-A40B0E52B2939C9D,U,pooled_joint_rl,rest_3954,1
REC-4C3086C661345570,TRN-950D39FE9598FA6E,U,pooled_joint_rl,rest_3954,1
REC-4C3C82D3164663AC,TRN-937364C054C9E690,U,pooled_joint_rl,rest_3954,1
REC-4C4F33AA3E429EB7,TRN-1F3482A8D5FD0193,U,pooled_joint_rl,rest_3954,1
REC-4C543A5EFA6930AE,TRN-75F96A7E2B0EAFF5,U,pooled_joint_rl,rest_3954,1
REC-4C7EBF55A0015BCF,TRN-5B5AEAC26687598D,U,pooled_joint_rl,rest_3954,1
REC-4C7F57C06818B8E8,TRN-F1D7E41CD3018D22,U,pooled_joint_rl,rest_3954,1
REC-4C89E4AFF6D1CE2A,TRN-0AD0FCC23FA7DFBE,U,pooled_joint_rl,rest_3954,1
REC-4CA8F465449FC892,TRN-16ADB88C579D006A,U,pooled_joint_rl,rest_3954,1
REC-4CD7F7FC66CF64EA,TRN-3084529B8223755F,U,pooled_joint_rl,rest_3954,1
REC-4CDC6EA45CC95CCF,TRN-E4DF1C96C1A19610,U,pooled_joint_rl,rest_3954,1
REC-4CEF6D6FA5083727,TRN-C2A902E1781A611B,U,pooled_joint_rl,rest_3954,1
REC-4D0E0EFBA647B78E,TRN-24C87FC9472DCB37,U,pooled_joint_rl,rest_3954,1
REC-4D2C0ACEEDB4E56F,TRN-C145B3101ED85944,U,pooled_joint_rl,rest_3954,1
REC-4D31971DF45AD746,TRN-C9B6946F93A7D7B7,U,pooled_joint_rl,rest_3954,1
REC-4D35A9553B914BB7,TRN-4A46945BC171B6C6,U,pooled_joint_rl,rest_3954,1
REC-4D3CAB1C12434204,TRN-D33CBA17E7E4AFD3,U,pooled_joint_rl,rest_3954,1
REC-4D76ED985BBE6B7C,TRN-CFEAEDB327FF1FD1,U,pooled_joint_rl,rest_3954,1
REC-4D82FD86D776B1AC,TRN-CC94A6D68F2AF982,U,pooled_joint_rl,rest_3954,1
REC-4D861966412445D7,TRN-D9B584C97800917F,U,pooled_joint_rl,rest_3954,1
REC-4DA536D6F91939AF,TRN-E2084C9B41B166FB,U,pooled_joint_rl,rest_3954,1
REC-4DA99D3E83E39F81,TRN-06EC2BFA49BDB548,U,pooled_joint_rl,rest_3954,1
REC-4DAE4654A7DA11CA,TRN-92DD62C10B391B7B,U,pooled_joint_rl,rest_3954,1
REC-4DC39D191B45B40B,TRN-1CEF4E1C1FE0E71D,U,pooled_joint_rl,rest_3954,1
REC-4DCC9F603E333306,TRN-40B13A9234686C34,U,pooled_joint_rl,rest_3954,1
REC-4DE2A639A7F011E7,TRN-5DF229C18115ED26,U,pooled_joint_rl,rest_3954,1
REC-4DECDF61FABFF214,TRN-90F00323BB4608AE,U,pooled_joint_rl,rest_3954,1
REC-4DEF36E686F639D9,TRN-275B9F8438879451,U,pooled_joint_rl,rest_3954,1
REC-4E165650AB951A8E,TRN-9F743A68F6809B6F,U,pooled_joint_rl,rest_3954,1
REC-4E1AC8B4D799CD67,TRN-EE91DFAB5B5D15F6,U,pooled_joint_rl,rest_3954,1
REC-4E2941BA5109BAEA,TRN-5EDABE515E85186A,U,pooled_joint_rl,rest_3954,1
REC-4E2FAF947C07A3CF,TRN-1C172F8993958CB7,U,pooled_joint_rl,rest_3954,1
REC-4E305C366EC734E5,TRN-3F4A3809E7687162,U,pooled_joint_rl,rest_3954,1
REC-4E3E44857F4E840A,TRN-A5D369AED5F892EE,U,pooled_joint_rl,rest_3954,1
REC-4E419E1B62992F92,TRN-073F431DF256600D,U,pooled_joint_rl,rest_3954,1
REC-4E52A3FECA0C7FAC,TRN-19973BA39B64F908,U,pooled_joint_rl,rest_3954,1
REC-4E7177C5AB038E05,TRN-F543C1790AC21B5C,U,pooled_joint_rl,rest_3954,1
REC-4E7FD4855BA56805,TRN-C8A48F272257744B,U,pooled_joint_rl,rest_3954,1
REC-4E87F205EC1B0B2C,TRN-28873A5EE13FB0FC,U,pooled_joint_rl,rest_3954,1
REC-4E88F497889255CA,TRN-771FA494BFB852EC,U,pooled_joint_rl,rest_3954,1
REC-4EA16358EC68F54D,TRN-6195D0965A63A61A,U,pooled_joint_rl,rest_3954,1
REC-4EA932ACBB6309F0,TRN-E95194D70A4C17B9,U,pooled_joint_rl,rest_3954,1
REC-4EAF676892F6C9BC,TRN-B684A73C582FBC41,U,pooled_joint_rl,rest_3954,1
REC-4EB59F2B4416E74E,TRN-EB4C35AB71C0CE6B,U,pooled_joint_rl,rest_3954,1
REC-4EB91443643A8994,TRN-08B583FC83A11C37,U,pooled_joint_rl,rest_3954,1
REC-4ECCBF6AFE7AC33E,TRN-798DD589C8F0158D,U,pooled_joint_rl,rest_3954,1
REC-4ECD99549BAB8737,TRN-BE9F8677B4EA9723,U,pooled_joint_rl,rest_3954,1
REC-4EDBF8F8DB7F4A03,TRN-09F8FCA53FFDA336,U,pooled_joint_rl,rest_3954,1
REC-4EF15384FDDD4488,TRN-D98675372A942786,U,pooled_joint_rl,rest_3954,1
REC-4F203F5C0E892D6C,TRN-D9B2C43FBB7BAEB2,U,pooled_joint_rl,rest_3954,1
REC-4F3347911D16A714,TRN-3634AE4FD15ABB62,U,pooled_joint_rl,rest_3954,1
REC-4F68F63D92A2E34E,TRN-6877CC83CA57A6B4,U,pooled_joint_rl,rest_3954,1
REC-4F781086E3112BAC,TRN-045FD767E6DD5CBF,U,pooled_joint_rl,rest_3954,1
REC-4F895241208AC11F,TRN-220491037D3C54B4,U,pooled_joint_rl,rest_3954,1
REC-4F8C9911C88C475C,TRN-5379307250D6EE50,U,pooled_joint_rl,rest_3954,1
REC-4F93787C80A1DE56,TRN-A6BD89C5374298A8,U,pooled_joint_rl,rest_3954,1
